DEPT,PS,PZ,GK,NGK,DS,LIT
872.6,99.74,114.445,1.765,1.7,0.195,53
872.8,91.748,136.183,1.765,1.776,0.195,53
873.0,82.797,156.003,1.816,1.853,0.196,53
873.2,79.28,177.102,1.816,1.915,0.194,53
873.4,78.641,198.84,1.816,1.966,0.196,53
873.6,79.6,212.906,1.79,2.027,0.196,53
873.8,79.28,223.775,1.739,1.95,0.197,53
874.0,77.682,230.168,1.688,1.879,0.19,53
874.2,78.321,230.168,1.611,1.853,0.191,53
874.4,78.961,228.25,1.534,1.868,0.191,53
874.6,78.321,226.971,1.483,1.909,0.191,53
874.8,77.042,228.89,1.458,2.007,0.191,53
875.0,76.083,228.89,1.407,2.109,0.191,53
875.2,76.083,224.414,1.432,2.221,0.191,53
875.4,76.403,211.627,1.483,2.319,0.191,133
875.6,76.403,199.479,1.509,2.38,0.191,133
875.8,77.042,182.856,1.586,2.344,0.191,133
876.0,80.559,158.56,1.611,2.257,0.191,133
876.2,83.436,140.658,1.637,2.124,0.191,133
876.4,84.715,122.117,1.662,2.007,0.19,133
876.6,83.756,107.412,1.611,1.894,0.19,53
876.8,84.395,101.018,1.56,1.802,0.19,53
877.0,82.797,102.297,1.483,1.73,0.19,53
877.2,77.682,116.363,1.381,1.746,0.19,53
877.4,71.608,148.97,1.381,1.792,0.19,53
877.6,67.772,167.511,1.381,1.848,0.19,53
877.8,64.895,179.659,1.381,1.858,0.19,53
878.0,63.296,186.053,1.304,1.817,0.19,53
878.2,62.018,189.889,1.381,1.858,0.191,53
878.4,61.378,195.004,1.381,1.966,0.191,53
878.6,61.059,196.922,1.381,2.104,0.192,53
878.8,61.378,196.282,1.407,2.196,0.192,133
